id,year,politicalparty,majortopic,subtopic,sentence text
2047,1986,PSOE,7,700,La integración de España en la CEE nos plantea el reto de adecuarnos a la Política Comunitaria del Medio Ambiente
2048,1986,PSOE,7,700, La aplicación de la normativa y el desarrollo de las actividades comunitarias en la materia nos ofrece el marco más adecuado para realizar una política ambiental eficaz
2049,1986,PSOE,7,700, Para responder a este reto nos proponemos:
2050,1986,PSOE,7,700, Establecer los adecuados mecanismos administrativos que nos permitirán conocer más detalladamente la situación ambiental española y articular nuestras capacidades de intervención
2051,1986,PSOE,7,700,Impulsar la coordinación en el conjunto de las administraciones públicas a fin de posibilitar una política ambiental estatal
2052,1986,PSOE,7,700,Tenemos el decidido propósito de mejorar la gestión ambiental para contribuir a la corrección de los déficit existentes así como para impulsar as necesarias medidas preventivas y lograr una calidad ambiental que contemple:
2053,1986,PSOE,7,705, La atmósfera mediante el control de emisiones e inmisiones de contaminantes específicos  lluvias ácidas y potenciando la protección radiológica
2054,1986,PSOE,7,705, Habrán de realizarse las inversiones oportunas en las zonas de atmósfera contaminada
2055,1986,PSOE,7,701,Contaminación de aguas: se fijaran los estándares de calidad: se impulsará la política de aguas y los planes de saneamiento; se limitarán las acciones degradantes sobre el litoral
2056,1986,PSOE,7,703,Residuos: Se completarán los Planes Directores de Residuos Sólidos y se impulsará el tratamiento de residuos industriales tóxicos peligrosos y radioactivos y el fomento del reciclado
2057,1986,PSOE,7,709,Conservación de la naturaleza: Se completará la red de espacios protegidos y la definición de un nuevo marco normativo que posibilite una intervención eficaz en defensa de la naturaleza para impedir entre otros fenómenos la erosión del suelo y la pérdida de recursos naturales
2058,1986,PSOE,7,798,Impulso de la información e investigación: se avanzará hacia una contabilidad de recursos naturales y se impulsará una política científica y de investigación que posibilite una mejora del medio ambiente
2059,1986,PSOE,7,799,Participación ciudadana: se reforzará la participación ciudadana y especialmente la de aquellos movimientos que promuevan la mejora ambiental y la conservación de la naturaleza
2060,1986,PSOE,7,700,En la acción de gobierno se avanzará asimismo hacia la integración de los parámetros ambientales en la planificación promocionando energías menos contaminantes facilitando el equilibrio territorial y el uso racional de los recursos naturales
2061,1986,PSOE,7,701,COSTAS
2062,1986,PSOE,7,701,La política de costas se ha intensificado considerablemente en estos últimos cuatro años tanto mediante una política de presupuestos dirigida a crear nuevas playas y a regenerar las que por la acción marina o por la acción urbanística del hombre hablan sufrido una degradación o destrucción como creando demarcaciones administrativas en cada una de las provincias costeras dotadas de personal técnico y de responsables que garanticen el éxito en la acción de preservar nuestra costa y playas
2063,1986,PSOE,7,701,Los objetivos que se proponen para producir la expansión de esta acción política y administrativa son los siguientes
2064,1986,PSOE,7,701,A Crear aquellas playas que la demanda social y turística exige en nuestro litoral cuando existe viabilidad geológica y técnica regenerando y defendiendo las que han sufrido impactos naturales o han sido degradadas por la invasión urbanística consolidándolas como un elemento medioambiental y como un bien social para el disfrute de todos
2065,1986,PSOE,7,701,b Continuar con la construcción de paseos marítimos peatonales para facilitar el disfrute de los paisajes marinos
2066,1986,PSOE,7,701,c Garantizar el uso público del mar y sus riberas y del resto del dominio público marítimoterrestre Sin más excepciones que las derivadas de razones de interés público regulando una utilización racional de estos bienes en términos acordes con la naturaleza y el respeto al paisaje que permita conseguir y mantener un elevado nivel de calidad de las aguas del mar y de las arenas de las playas
2067,1986,PSOE,7,701,d Continuar desarrollando los objetivos y trabajos contemplados por el Programa del Banco de Datos Oceanográficos para facilitar su utilización en el desarrollo de estudios y proyectos
2068,1986,PSOE,10,1002, SEGURIDAD VIAL
2069,1986,PSOE,10,1002,Un objetivo importante en el desarrollo de un Estado moderno viene determinado por la realización de una eficaz política en materia oca seguridad vial dada su importancia para la calidad de vida de la sociedad
2070,1986,PSOE,10,1002,Este objetivo se realizará de forma acorde con las actuaciones de mejora en la red de carreteras mediante las siguientes actuaciones:
2071,1986,PSOE,10,1002," Mejora y modernización de la regulación del tráfico detección de ""puntos negros"" y de las deficiencias que repercuten en la seguridad"
2072,1986,PSOE,10,1002, Para ello se potenciará el Plan de Regulación de travesías y el Plan de Mejora de la señalización y balizamiento de carreteras comarcales y locales
2073,1986,PSOE,10,1002,Elevación del grado de información asistencia y vigilancia para proporcionar el mejor nivel posible de seguridad y atención a los usuarios
2074,1986,PSOE,10,1002,Puesta en marcha de equipos de investigación de accidentes que determinen las circunstancias de todo orden que más inciden en la producción de los mismos con objeto de adoptar las medidas correctoras pertinentes
2075,1986,PSOE,10,1002,4 Potenciar el nivel de Formación y Educación Vial con especial atención a la formación en EGB
2076,1986,PSOE,10,1002, Servicio Militar y tercera edad así como el desarrollo de adecuadas campañas informativas y de divulgación
2077,1986,PSOE,10,1002,5 Mejora de los métodos de atención al público y de tramitación administrativa agilizando y simplificando las gestiones que ha de llevar a cabo el ciudadano
2078,1986,PSOE,12,1201, PROTECCION CIVIL
2079,1986,PSOE,12,1201,Una sociedad en continuo proceso de modernización necesita desarrollar un consiente aumento de su capacidad para prevenir los riesgos extraordinarios derivados de fenómenos naturales o del propio crecimiento y para hacer frente a sus electos negativos
2080,1986,PSOE,12,1201,La ley de Protección Civil aprobada constituye el marco al que se ajustará la gestión del Gobierno socialista mediante su desarrollo normativo planificador y operativo
2081,1986,PSOE,12,1201, Los objetivos que nos proponemos desarrollar son los siguientes:
2082,1986,PSOE,12,1201, Lograr una plena correspondencia entre el grado de desarrollo tecnológico de nuestro país y los niveles de seguridad
2083,1986,PSOE,12,1201,Estimular la sensibilidad de la sociedad española a la Protección Civil incrementando la solidaridad entre los ciudadanos y compaginándola con la respuesta eficaz de las Administraciones Públicas
2084,1986,PSOE,12,1201, A este fin se fomentará el voluntariado entre 'a población estableciendo medidas jurídicas adecuadas a la figura de los voluntarios civiles
2085,1986,PSOE,12,1201,Conseguir una electiva coordinación entre las distintas Administraciones Públicas competentes en materia de protección civil hasta lograr un dispositivo instalado en la prevención con capacidad de respuesta eficaz y rápida
2086,1986,PSOE,23,2301,CULTURA
2087,1986,PSOE,23,2301,Facilitar el acceso de todos a la cultura seguirá siendo objetivo fundamental de la acción del Gobierno
2088,1986,PSOE,23,2301, Nuestra política cultural consistirá en el apoyo al desarrollo de los servicios públicos culturales a las iniciativas que surgen de la sociedad en la coordinación y el diálogo entre los distintos niveles administrativos y en la difusión exterior de nuestra cultura en toda su diversidad y en sus diferentes lenguas y tradiciones
2089,1986,PSOE,23,2301,Se celebrarán acuerdos de cooperación con las Comunidades Autónomas y Ayuntamientos para consolidar una red de servicios públicos culturales que a partir de la diversidad cultural de España posibilite el intercambio de bienes culturales y el acceso igualitario de todos los ciudadanos a la cultura sea cual sea su condición social o lugar de residencia
2090,1986,PSOE,23,2301,Se velará por la armonía y la defensa de los intereses legítimos que deben caracterizar las relaciones entre el sector privado y el sector público en el desarrollo de la vida cultural
2091,1986,PSOE,23,2301, Se apoyará con criterios de interés general el desarrollo de Fundaciones y Asociaciones Culturales así como las iniciativas empresariales en el ámbito de la cultura
2092,1986,PSOE,23,2301,La presencia de la cultura española en el mundo se reforzará con los instrumentos institucionales y económicos que aseguran la coordinación y la eficacia en este importante aspecto 
2093,1986,PSOE,23,2301,Ello supone conseguir que nuestras industrias culturales cuenten con una estructura operativa de cara al exterior así como impulsar nuevos centros de difusión de nuestra cultura y de nuestra lengua
2094,1986,PSOE,6,607,Se impulsará el desarrollo de los servicios bibliotecarios y se estimulare a las industrias del libro propiciando un sistema plural y estable de edición y distribución 
2095,1986,PSOE,23,2301,Se impulsará la presencia del libro español en América países de la CEE y otras áreas culturales
2096,1986,PSOE,23,2301,La Administración apoyará la estabilidad y el fortalecimiento del cine español
