"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text57.6","Die Normen des Übereinkommens über die betriebsärztlichen Dienste werden innerstaatlich überwiegend durch das Gesetz über Betriebsärzte, Sicherheitsingenieure und andere Fachkräfte für Arbeitssicherheit, das in das neue Arbeitsschutzrahmengesetz übernommen werden soll, ferner durch die Unfallverhütungsvorschriften über Betriebsärzte und arbeitsmedizinische Vorsorge sowie Richtlinien des Bundes und der Länder umgesetzt.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2175
"text57.8","Alternativen Keine D.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2177
"text57.9","Kosten Durch die Ausführung dieses Gesetzes entstehen unmittelbar weder Kosten noch Auswirkungen auf das Preisniveau, denn das innerstaatliche Recht bzw. dessen — unabhängig von der Ratifikation des Übereinkommens Nr. 161 — bereits eingeleitete Änderung im Bereich der Unfallverhütungsvorschrift „Betriebsärzte/VGB 123 sieht ohnehin eine flächendeckende Vollbetreuung aller Arbeitnehmer in allen Betrieben innerhalb von 3 bis 5 Jahren vor.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2178
"text57.10","Das Vertragsgesetz erfordert daher keine Änderung der innerstaatlichen Rechtslage.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2179
"text57.12","Vereinbarkeit mit dem Recht der Europäischen Gemeinschaften Das Übereinkommen ist mit dem Recht der Europäischen Gemeinschaften vereinbar.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2181
"text57.13","Bundesrepublik Deutschland Der Bundeskanzler 021 (311) — 806 01 — In 69/94 Bonn, den 5.","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2182
"text57.14","April 1994 An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text73","1","12/7191","Gesetzentwurf","12",1994-04-05,NA,"Entwurf eines Gesetz",2183
"text58.2","Problem Die Bekämpfung der Schwarzarbeit ist zu erleichtern.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2185
"text58.3","Die Ausnutzung der Beschäftigung ausländischer Arbeitnehmer ohne Arbeitserlaubnis durch Nachunternehmer (Subunternehmer) soll wirkungsvoll geahndet werden können.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2186
"text58.4","Zur vollständigen Umsetzung des Aktionsprogramms für mehr Wachstum und Beschäftigung (Drucksache 12/6625) im arbeitsmarktpolitischen Bereich sind weitere Ergänzungen des Arbeitsförderungsgesetzes erforderlich.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2187
"text58.5","Ältere (langzeitarbeitslose) Schwerbehinderte (über 55 Jahre) sind in besonderem Maße von Arbeitslosigkeit betroffen und ohne zusätzliche finanzielle Anreize kaum noch vermittelbar.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2188
"text58.7","Lösung 1.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2190
"text58.8","Das für das Vorliegen von Schwarzarbeit bisher erforderliche Tatbestandsmerkmal der Erzielung wirtschaftlicher Vorteile wird durch ein leichter feststellbares Merkmal ersetzt.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2191
"text58.9","Auch die Bekämpfung der Schwarzarbeit von Sozialhilfeempfängern und Beziehern weiterer Sozialleistungen wird in das Gesetz einbezogen.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2192
"text58.10","Auftraggeber, die einen Nachunternehmer (Subunternehmer) beauftragen und dabei die unerlaubte Beschäftigung ausländischer Arbeitnehmer billigend in Kauf nehmen, werden mit Geldbuße bedroht.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2193
"text58.11","Ebenfalls wird unlautere Werbung für Schwarzarbeit verboten.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2194
"text58.12","Von öffentlichen Aufträgen werden Bewerber, die illegal beschäftigt haben, ausgeschlossen.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2195
"text58.13","Die Zusammenarbeitsvorschriften zur Bekämpfung illegaler Beschäftigung werden erweitert.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2196
"text58.14","Die Pflicht zur Mitführung des Sozialversicherungsausweises wird präzisiert.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2197
"text58.16","Das Recht der Arbeitsförderung wird — in Ergänzung der im Entwurf eines Beschäftigungsförderungsgesetzes 1994 vorgesehenen Regelungen — um weitere Vorschriften ergänzt.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2199
"text58.17","Insbesondere: —Ergänzung der Verfahrensund Bußgeldvorschriften im Zusammenhang mit der Zulassung der privaten gewerblichen Arbeitsvermittlung; —Einführung einer neuen Leistung in Form einer Saisonarbeitnehmerhilfe zur Erschließung zumutbarer Beschäftigungsmöglichkeiten in Saisonarbeiten für Arbeitslosenhilfebezieher; —Konkretisierung der Regelungen über die Abschlagszahlungen der Berufsgenossenschaften auf die Aufwendungen der Bundesanstalt für Arbeit für das Konkursausfallgeld.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2200
"text58.19","Durch die Erweiterung der Förderung aus Mitteln der Ausgleichsabgabe zur Einstellung und Beschäftigung älterer arbeitsloser Schwerbehinderter (Lohnkostenzuschüsse der Bundesanstalt für Arbeit gemäß § 33 Abs. 2 des Schwerbehindertengesetzes i.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2202
"text58.20","V. m. der Schwerbehinderten-Ausgleichsabgabeverordnung) bis zur Dauer von fünf Jahren auch bei Arbeitgebern, die ihre Beschäftigungspflicht nach dem Schwerbehindertengesetz nicht erfüllt haben, wird ein nachhaltiger Anreiz zur Beschäftigung dieser Gruppe von Schwerbehinderten geschaffen.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2203
"text58.22","Alternativen Keine D.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2205
"text58.23","Kosten Die Änderungen des Gesetzes zur Bekämpfung der Schwarzarbeit werden geringfügige Mehreinnahmen der Länder durch mehr Bußgelder nach sich ziehen.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2206
"text58.24","Bei den Änderungen des Arbeitsförderungsgesetzes führt die Zahlung der Saisonarbeitnehmerhilfe für den Zeitraum der Begründung von Saisonarbeitsverhältnissen zur Einstellung der Zahlung von Arbeitslosenhilfe und damit zu Minderausgaben, die die Ausgaben für die Saisonarbeitnehmerhilfe überschreiten dürften.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2207
"text58.25","Die durch die im Schwerbehindertenrecht vorgesehene Erweiterung der Förderung entstehenden Mehrkosten werden durch Umschichtungen innerhalb der Ausgleichsabgabemittel finanziert.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2208
"text58.26","Durch die übrigen Regelungen werden Bund, Länder oder Gemeinden nicht mit Kosten belastet.","text74","1","12/7563","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2209
"text59.2","Problem Die Leistung des Schlechtwettergeldes soll mit den Vereinbarungen über ein ganzjährig gesichertes Einkommen der Tarifvertragsparteien im Baugewerbe verknüpft werden.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2211
"text59.3","Zugleich soll den Betrieben im Baugewerbe die Überlassung von Arbeitnehmern im Rahmen der Kollegenhilfe ermöglicht werden, insbesondere zur Vermeidung von Kurzarbeit oder Entlassungen.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2212
"text59.5","Lösung Das Schlechtwettergeld wird wieder in den Monaten März und November in den Jahren 1994 und 1995 gezahlt, dafür entfällt es bereits endgültig ab Januar 1996, bisher März 1996.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2214
"text59.6","Das Verbot der Arbeitnehmerüberlassung im Baugewerbe soll nicht mehr gelten, wenn die Überlassung zwischen Betrieben des Baugewerbes erfolgt und für diese Betriebe dieselben Rahmenund Sozialkassentarifverträge gelten.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2215
"text59.8","Alternativen Keine D.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2217
"text59.9","Kosten Im Jahre 1994 betragen die Mehrausgaben beim Schlechtwettergeld 120 Mio.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2218
"text59.10","DM, im Jahre 1995 treten Mehrausgaben von 200 Mio.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2219
"text59.11","DM auf.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2220
"text59.12","Durch den Wegfall der Monate Januar und Februar sind im Jahre 1996 bis zu 400 Mio.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2221
"text59.13","DM Minderausgaben zu erwarten.","text75","1","12/7564","Gesetzentwurf","12",1994-05-17,NA,"Entwurf eines Gesetz",2222
"text60.2","Problem Nach § 41 Abs. 4 Satz 3 SGB VI ist eine Vereinbarung, die die Beendigung des Arbeitsverhältnisses zu dem Zeitpunkt vorsieht, in dem der Arbeitnehmer einen Anspruch auf eine Rente wegen Alters hat, nur dann wirksam, wenn sie innerhalb der letzten drei Jahre geschlossen oder vom Arbeitnehmer bestätigt worden ist.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2224
"text60.3","Die Regelung führt dazu, daß der Arbeitnehmer bei Fortsetzung des Arbeitsverhältnisses neben dem vollen Arbeitsentgelt die volle Altersrente oder eine vergleichbare Leistung beziehen und sich das Ausscheiden aus dem Betrieb vom Arbeitgeber „abkaufen lassen kann.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2225
"text60.4","Da die Vorschrift nach der Rechtsprechung des Bundesarbeitsgerichts darüber hinaus tarifvertragliche Altersgrenzenvereinbarungen ausschließt, ist im gesamten Bereich der öffentlichen Verwaltung und in einem großen Teil der Privatwirtschaft, in denen in Tarifverträgen Altersgrenzen vereinbart worden sind, eine wesentliche Grundlage für die Personalund Nachwuchsplanung entfallen.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2226
"text60.5","Die Blockierung von Arbeitsplätzen durch ältere, wirtschaftlich durch den Bezug der vollen Altersrente gesicherte Arbeitnehmer ist angesichts der schwierigen Arbeitsmarktsituation und der Arbeitslosigkeit, vor allem auch jüngerer Arbeitnehmer, nicht vertretbar.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2227
"text60.7","Lösung § 41 Abs. 4 Satz 3 SGB VI wird aufgehoben.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2229
"text60.8","Für eine Übergangszeit bis zum 1.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2230
"text60.9","Januar 1998 wird statt dessen die bis zum 31.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2231
"text60.10","Dezember 1991 geltende Regelung des Rentenreformgesetzes 1972 inhaltlich wieder in Kraft gesetzt.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2232
"text60.12","Alternativen Keine D.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2234
"text60.13","Kosten Für Bund, Länder und Gemeinden entstehen keine Kosten.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2235
"text60.14","Es ergeben sich — allerdings nicht bezifferbare — Kosteneinsparungen durch den Wegfall von Abfindungszahlungen und Kosten für Kündigungsschutzverfahren sowie durch die Verminderung von Aufwendungen der Bundesanstalt für Arbeit.","text77","1","12/8040","Gesetzentwurf","12",1994-06-21,NA,"Entwurf eines Gesetz",2236
"text61.2","Zielsetzung Die Änderung des § 611a des Bürgerlichen Gesetzbuchs dient der europarechtskonformen Ausgestaltung der im deutschen Recht bestehenden Sanktionsregelung für den Fall eines Verstoßes gegen das Diskriminierungsverbot wegen des Geschlechts bei der Begründung eines Arbeitsverhältnisses sowie beim beruflichen Aufstieg.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2238
"text61.3","Die bisherigen Regelungen stehen aufgrund der Entscheidung des Europäischen Gerichtshofs vom 22.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2239
"text61.4","April 1997 in der Rechtssache C-180/95 teilweise nicht mit europäischem Recht in Einklang.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2240
"text61.5","Mit der Änderung des § 98 des Arbeitsgerichtsgesetzes sollen für die Beteiligten die Transparenz und Akzeptanz des Verfahrens zur Bestellung des Vorsitzenden der Einigungsstelle in den Fällen des § 76 Abs. 2 des Betriebsverfassungsgesetzes verstärkt und die Notwendigkeit einer schnellen Entscheidung verdeutlicht werden.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2241
"text61.7","Lösung In § 611 a Abs. 2 bis 5 des Bürgerlichen Gesetzbuchs wird die Regelung über die Entschädigung im Falle einer Diskriminierung bei der Begründung eines Arbeitsverhältnisses und beim beruflichen Aufstieg neu gestaltet.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2243
"text61.8","Die vom Europäischen Gerichtshof vorgenommene Differenzierung zwischen dem bestqualifizierten Bewerber und den übrigen Bewerbern wird übernommen.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2244
"text61.9","Lediglich für den bestqualifizierten Bewerber entfällt die bisherige Begrenzung des Anspruchs auf höchstens drei Monatsverdienste.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2245
"text61.10","Entsprechend der Vorgabe des Europäischen Gerichtshofs entfällt das Merkmal des Verschuldens ebenso wie das Summenbegrenzungsverfahren nach § 61 b des Arbeitsgerichtsgesetzes.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2246
"text61.11","Im Verfahren zur Bestellung des Einigungsstellenvorsitzenden nach § 98 des Arbeitsgerichtsgesetzes wird die Gewähr für eine von den Beteiligten akzeptierte Entscheidung dadurch verstärkt, daß der Kammervorsitzende nicht allein, sondern unter Hinzuziehung der ehrenamtlichen Richter aus Kreisen der Arbeitgeber und Arbeitnehmer entscheidet.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2247
"text61.12","In Form einer Sollregelung wird eine Frist für die Entscheidung des Arbeitsgerichts von zwei Wochen eingeführt.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2248
"text61.14","Alternativen Hinsichtlich der Neuregelung des § 611 a BGB und § 61 b ArbGG: Gesetzentwurf der Fraktion der SPD (Drucksache 13/7896) Gesetzentwurf der Fraktion BÜNDNIS 90/DIE GRÜNEN (Drucksache 13/9526) Hinsichtlich der Neuregelung des § 98 ArbGG: Keine D.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2250
"text61.15","Kosten der öffentlichen Haushalte 1.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2251
"text61.16","Haushaltsausgaben ohne Vollzugsaufwand Keine 2.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2252
"text61.17","Vollzugsaufwand Durch die Hinzuziehung der ehrenamtlichen Richter in die Entscheidung über die Besetzung der Einigungsstellen wird der Personalaufwand und damit auch der Kostenaufwand der Länder in äußerst geringem, nicht quantifizierbarem Umfang erhöht.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2253
"text61.19","Sonstige Kosten Keine Bundesrepublik DeutschlandBonn, den 30.","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2255
"text61.20","März 1998 Der Bundeskanzler 031 (311)  80104  Ar 193/98 An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text79","1","13/10242","Gesetzentwurf","13",1998-03-30,NA,"Entwurf eines Gesetz",2256
"text62.2","Zielsetzung Ziel des Gesetzentwurfs ist die Anwendbarkeit in Deutschland zwingender Arbeitsbedingungen im Bereich der Bauwirtschaft auf grenzüberschreitende Entsendefälle.","text80","1","13/2414","Gesetzentwurf","13",1995-09-25,NA,"Entwurf eines Gesetz",2258
"text62.3","Dadurch sollen gespaltene Arbeitsmärkte und die aus ihnen resultierenden sozialen Spannungen vermieden werden.","text80","1","13/2414","Gesetzentwurf","13",1995-09-25,NA,"Entwurf eines Gesetz",2259
"text62.5","Lösung Bestimmte, von deutschen Arbeitgebern zwingend einzuhaltende Arbeitsbedingungen werden auf ausländische Arbeitgeber und ihre im Inland beschäftigten Arbeitnehmer erstreckt und gesetzlich für zwingend im Sinne des Internationalen Privatrechts erklärt.","text80","1","13/2414","Gesetzentwurf","13",1995-09-25,NA,"Entwurf eines Gesetz",2261
"text62.6","Die Regelung ist entsprechend dem aktuellen Handlungsbedarf auf den Bausektor beschränkt.","text80","1","13/2414","Gesetzentwurf","13",1995-09-25,NA,"Entwurf eines Gesetz",2262
"text62.8","Alternativen Keine D.","text80","1","13/2414","Gesetzentwurf","13",1995-09-25,NA,"Entwurf eines Gesetz",2264
