"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text42.7","Es enthält die Grundsätze der Gleichbehandlung der beiderseitigen Staatsangehörigen und der uneingeschränkten Leistungserbringung bei Aufenthalt der betroffenen Personen im anderen Vertragsstaat.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1181
"text42.8","Im Bereich der Krankenund Unfallversicherung ist vorgesehen, daß den Versicherten  unter anderem auch Touristen  beim Aufenthalt im anderen Vertragsstaat Sachleistungen aushilfsweise vom dortigen Träger der Krankenbzw.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1182
"text42.9","Unfallversicherung erbracht werden.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1183
"text42.10","Ferner ist vorgesehen, daß in der deutschen und slowenischen Rentenversicherung zurückgelegte Versicherungszeiten zusammenzurechnen sind, soweit dies für die Erfüllung des Leistungsanspruchs erforderlich ist.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1184
"text42.11","Mit dem Inkrafttreten des Abkommens tritt im Verhältnis zwischen den beiden Vertragsstaaten das deutsch-jugoslawische Abkommen vom 12.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1185
"text42.12","Oktober 1968 über Soziale Sicherheit außer Kraft.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1186
"text42.13","Mit dem vorliegenden Entwurf des Vertragsgesetzes sollen die Übereinkünfte die nach Artikel 59 Abs. 2 Satz 1 des Grundgesetzes erforderliche Zustimmung der gesetzgebenden Körperschaften erhalten.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1187
"text42.15","Alternativen Keine D.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1189
"text42.16","Kosten Bund, Länder und Gemeinden werden durch die Ausführung des Gesetzes nicht mit Kosten belastet.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1190
"text42.17","Preisliche Auswirkungen ergeben sich nicht.","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1191
"text42.18","An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text56","1","13/10125","Gesetzentwurf","13",1998-03-16,NA,"Entwurf eines Gesetz",1192
"text43.2","Zielsetzung Durch das Abkommen und die Durchführungsvereinbarung soll im Bereich der gesetzlichen Kranken-, Unfallund Rentenversicherung der Bundesrepublik Deutschland und der Republik Kroatien der soziale Schutz der beiderseitigen Staatsangehörigen, insbesondere für den Fall, daß sie sich im anderen Staat aufhalten, sichergestellt und koordiniert werden.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1194
"text43.3","Das neue Abkommen soll das bisher im Verhältnis beider Staaten weitergeltende Abkommen vom 12.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1195
"text43.4","Oktober 1968 zwischen der Bundesrepublik Deutschland und der Sozialistischen Föderativen Republik Jugoslawien über Soziale Sicherheit ablösen.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1196
"text43.6","Lösung Das Vertragswerk beruht auf der Grundlage der Gegenseitigkeit und begründet im Rahmen seines sachlichen Geltungsbereichs Rechte und Pflichten von Einwohnern beider Staaten in bezug auf die innerstaatlichen Rechtsvorschriften über Soziale Sicherheit.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1198
"text43.7","Es enthält die Grundsätze der Gleichbehandlung der beiderseitigen Staatsangehörigen und der uneingeschränkten Leistungserbringung bei Aufenthalt der betroffenen Personen im anderen Vertragsstaat.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1199
"text43.8","Im Bereich der Krankenund Unfallversicherung ist vorgesehen, daß den Versicherten  unter anderem auch Touristen  beim Aufenthalt im anderen Vertragsstaat Sachleistungen aushilfsweise vom dortigen Träger der Krankenbzw.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1200
"text43.9","Unfallversicherung erbracht werden.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1201
"text43.10","Ferner ist vorgesehen, daß in der deutschen und kroatischen Rentenversicherung zurückgelegte Versicherungszeiten zusammenzurechnen sind, soweit dies für die Erfüllung des Leistungsanspruchs erforderlich ist.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1202
"text43.11","Mit dem Inkrafttreten des Abkommens tritt im Verhältnis zwischen den beiden Vertragsstaaten das deutsch-jugoslawische Abkommen vom 12.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1203
"text43.12","Oktober 1968 über Soziale Sicherheit außer Kraft.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1204
"text43.13","Mit dem vorliegenden Entwurf des Vertragsgesetzes sollen die Übereinkünfte die nach Artikel 59 Abs. 2 Satz 1 des Grundgesetzes erforderliche Zustimmung der gesetzgebenden Körperschaften erhalten.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1205
"text43.15","Alternativen Keine D.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1207
"text43.16","Kosten Bund, Länder und Gemeinden werden durch die Ausführung des Gesetzes nicht mit Kosten belastet.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1208
"text43.17","Preisliche Auswirkungen ergeben sich nicht.","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1209
"text43.18","An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text59","1","13/10433","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1210
"text44.2","Zielsetzung Durch das Abkommen und die Durchführungsvereinbarung soll im Bereich der Rentenversicherung und der Unfallversicherung der Bundesrepublik Deutschland und der Republik Bulgarien der soziale Schutz der beiderseitigen Staatsangehörigen sichergestellt und koordiniert werden, insbesondere für den Fall, daß sich die betroffenen Personen im jeweils anderen Staat aufhalten.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1212
"text44.4","Lösung Das Vertragswerk beruht auf der Grundlage der Gegenseitigkeit und begründet Rechte und Pflichten von Einwohnern beider Staaten in bezug auf die innerstaatlichen Rechtsvorschriften über die Rentenversicherung und die Unfallversicherung.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1214
"text44.5","Es enthält die Grundsätze der Gleichbehandlung der beiderseitigen Staatsangehörigen und der uneingeschränkten Leistungserbringung bei Aufenthalt der Betroffenen im anderen Vertragsstaat.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1215
"text44.6","Ferner ist vorgesehen, daß in der deutschen und bulgarischen Rentenversicherung zurückgelegte Versicherungszeiten zusammenzurechnen sind, soweit dies für die Erfüllung des Leistungsanspruchs erforderlich ist.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1216
"text44.7","Mit dem vorliegenden Entwurf des Vertragsgesetzes sollen die Übereinkünfte die nach Artikel 59 Abs. 2 Satz 1 des Grundgesetzes erforderliche Zustimmung der gesetzgebenden Körperschaften erhalten.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1217
"text44.9","Alternativen Keine D.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1219
"text44.10","Kosten der öffentlichen Haushalte 1.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1220
"text44.11","Haushaltsausgaben ohne Vollzugsaufwand Die Haushalte von Bund, Ländern und Gemeinden werden durch die Ausführung des Gesetzes nicht unmittelbar mit Kosten belastet; für den Bund ergeben sich nicht nennenswerte mittelbare finanzielle Auswirkungen im Hinblick auf den Bundeszuschuß zur knappschaftlichen Rentenversicherung.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1221
"text44.13","Vollzugsaufwand Durch die Umsetzung dieses Gesetzes entstehen keine zusätzlichen Kosten im Verwaltungsvollzug.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1223
"text44.15","Sonstige Kosten (z.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1225
"text44.17","Kosten für die Wirtschaft, Kosten für soziale Sicherungssysteme) Durch das Abkommen werden sich geringfügige Mehrausgaben für die deutsche Rentenversicherung ergeben.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1227
"text44.18","Auswirkungen auf Einzelpreise und auf das Preisniveau, insbesondere auf das Verbraucherpreisniveau, sind durch das Abkommen nicht zu erwarten, da Kosten für die Wirtschaft und die vom Abkommen betroffenen Personen nicht entstehen.","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1228
"text44.19","An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text60","1","13/10434","Gesetzentwurf","13",1998-04-20,NA,"Entwurf eines Gesetz",1229
"text45.2","Zielsetzung Durch das Zweite Gesetz zur Änderung des Gesetzes über die Entschädigung für Opfer von Gewalttaten (2.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1231
"text45.3","OEG-ÄndG) wurden die Erstattungsansprüche der Träger der gesetzlichen Krankenversicherung gegenüber den für die Durchführung des Bundesversorgungsgesetzes (BVG) zuständigen Behörden für Aufwendungen nach dem BVG und nach Gesetzen, die eine entsprechende Anwendung des BVG vorsehen und soweit die Aufwendungen vom Bund zu tragen sind, pauschaliert.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1232
"text45.4","Soweit Aufwendungen nach Gesetzen in entsprechender Anwendung des BVG von den Ländern zu tragen sind, ist das bisherige Einzelerstattungsverfahren bis zum 31.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1233
"text45.5","Dezember 1994 befristet.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1234
"text45.6","Erforderlich sind Regelungen, die in Fortentwicklung der durch das 2.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1235
"text45.7","OEG-ÄndG geschaffenen Rechtslage auch für diese Gesetze mit dem Ziel einer weitergehenden Verwaltungsvereinfachung eine Pauschalierung vorsehen.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1236
"text45.9","Lösung Mit dem Gesetzentwurf werden die bisherigen Einzelerstattungen für das Opferentschädigungsgesetz und für das Bundes-Seuchengesetz durch eine Pauschale abgelöst.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1238
"text45.10","Die erforderlichen Übergangsregelungen sind vorgesehen.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1239
"text45.11","Ferner werden auch die Abrechnungen der Länder mit den Krankenkassen im Rahmen des Ersten und Zweiten Unrechtsbereinigungsgesetzes (Strafrechtliches und verwaltungsrechtliches Rehabilitierungsgesetz) einbezogen.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1240
"text45.13","Alternativen Einzelerstattungen nach den allgemeinen Erstattungsvorschriften des Zehnten Buches Sozialgesetzbuch bei gleichzeitigem Wegfall bereits pauschalierter Teilbereiche.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1242
"text45.15","Kosten Keine Mehrausgaben.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1244
"text45.16","Einsparung bei den Verwaltungskosten.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1245
"text45.17","Bundesrepublik DeutschlandBonn, den 22.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1246
"text45.18","Juni 1995 Der Bundeskanzler 031 (311)  820 00  En 7/95 An die Präsidentin des Deutschen Bundestages Hiermit übersende ich gemäß Artikel 76 Abs. 3 des Grundgesetzes den vom Bundesrat in seiner 684.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1247
"text45.19","Sitzung am 12.","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1248
"text45.20","Mai 1995 beschlossenen","text62","1","13/1777","Gesetzentwurf","13",1995-06-22,NA,"Entwurf eines Gesetz",1249
"text46.2","Zielsetzung Deutschsprachige Juden aus osteuropäischen Staaten sind ab 1.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1251
"text46.3","Juli 1990 in das Fremdrentengesetz einbezogen worden und erhalten hierdurch ihre in den osteuropäischen Herkunftsländern zurückgelegten Beitragsund Beschäftigungszeiten in der deutschen Rentenversicherung anerkannt.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1252
"text46.4","Den in Israel lebenden Personen soll durch das Zusatzabkommen durch Nachentrichtung freiwilliger Beiträge die Zahlung der Fremdrente nach Israel ermöglicht werden.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1253
"text46.6","Lösung Die Zahlung einer auf Beitragszeiten beruhenden Fremdrente ins Ausland ist nur möglich, wenn neben den Fremdrentenzeiten auch Beiträge zur deutschen Rentenversicherung in der Bundesrepublik Deutschland gezahlt wurden.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1255
"text46.7","Das Zusatzabkommen ermöglicht den nach Israel ausgewanderten deutschsprachigen Juden, die für die Zahlung der Fremdrente nach Israel erforderlichen freiwilligen Beiträge zur deutschen Rentenversicherung nachzuentrichten.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1256
"text46.9","Alternativen Keine D.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1258
"text46.10","Kosten Bund, Länder und Gemeinden werden durch die Ausführung des Gesetzes nicht unmittelbar mit Kosten belastet; für den Bund ergeben sich aus der Zuordnung der auf dem Rentenniveau der neuen Bundesländer zu zahlenden Fremdrente zu den Rentenausgaben Ost finanzielle Auswirkungen im Hinblick auf den Bundeszuschuß.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1259
"text46.11","Die jährlichen Aufwendungen für die Rentenversicherung belaufen sich anfangs auf ca. 140 bis 180 Mio.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1260
"text46.12","DM, werden jedoch bald zurückgehen und ab dem Jahr 2015 unbedeutend sein.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1261
"text46.13","Dabei werden die Aufwendungen für die Zeit vom 1.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1262
"text46.14","Juli 1990 bis zum 30.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1263
"text46.15","Juni 1993 durch die Nachentrichtungsbeiträge kompensiert.","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1264
"text46.16","An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text63","1","13/1809","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1265
"text47.2","Zielsetzung Die Durchführungsvereinbarung enthält die zur Anwendung des Abkommens vom 5.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1267
"text47.3","März 1993 zwischen der Bundesrepublik Deutschland und der Republik Chile über Rentenversicherung erforderlichen Bestimmungen.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1268
"text47.5","Lösung Die Vereinbarung enthält insbesondere Bestimmungen über die gegenseitige Amtshilfe der deutschen und chilenischen Stellen, die gegenseitige Übermittlung von Angaben, das Antragsverfahren und das Verfahren bei Zahlungen durch einen Versicherungsträger in das Gebiet des anderen Vertragsstaats.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1270
"text47.6","Die Vereinbarung gibt den beiderseitigen Verbindungsstellen die Möglichkeit, die im Rahmen ihrer Zuständigkeit notwendigen Verwaltungsmaßnahmen unter Beteiligung der zuständigen Behörden zu vereinbaren.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1271
"text47.8","Alternativen Keine D.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1273
"text47.9","Kosten Bund, Länder und Gemeinden werden durch die Ausführung des Gesetzes nicht mit Kosten belastet.","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1274
"text47.10","An die Präsidentin des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text64","1","13/1810","Gesetzentwurf","13",1995-06-27,NA,"Entwurf eines Gesetz",1275
