,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,country_party_election_code,party_agg
603,"Bis es soweit ist, können gasbetriebene Fahrzeuge eine klimafreundliche und partikelfreie Alternative zu herkömmlichen Kraftstoffen sein.",2005,501,904,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
604,"Uns geht es auf jeden Fall darum, den Durchschnittsverbrauch aller Fahrzeuge deutlich zu senken, 3-Liter sind keine Utopie.",2005,501,905,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
605,Die Mineralölsteuerbefreiung von Biokraftstoffen wollen wir verlängern.,2005,501,906,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
606,Jährlich sterben 65.000 Menschen in Deutschland an Feinstaub in der Atemluft.,2005,501,907,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
607,Besonders dick ist die Luft in den Ballungsräumen.,2005,501,908,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
608,"Die Städte müssen die Möglichkeit bekommen, für saubere Luft zu sorgen, zum Beispiel durch Umweltzonen, mit Fahrverboten  für alte Stinker oder die Erhebung einer Citymaut, deren Einnahmen zur Verbesserung der öffentlichen Verkehrsmittel eingesetzt werden.",2005,501,909,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
609,"Wir werden nicht locker lassen, damit die Luft in den Städten besser wird!",2005,501,911,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
610,"Wir fordern eine stärkere Kooperation der Flughäfen, um neue Start- und Landebahnen zu vermeiden.",2005,501,917,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
611,Wir setzen uns für ein Nachtflugverbot an wohnortnahen Flughäfen ein.,2005,501,918,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
612,Zu umweltfreundlicher Mobilität gehört auch der Verzicht auf ökologisch bedenkliche Straßenbauten.,2005,501,920,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
613,"Wir brauchen ein Mobilitäts- und Verkehrsmanagement, das Mobilität besser organisiert und Belastungen durch den motorisierten Verkehr verringert.",2005,501,921,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
614,Unsinnige Ausbauprojekte für unsere Flüsse wie den Elbe- oder Havelausbau zu Wasserautobahnen lehnen wir aus ökologischen und wirtschaftlichen Gründen genauso ab wie neue Staustufen an der Donau.,2005,501,927,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
615,"Doch stellen uns zum Beispiel giftige Chemie im Alltag, Rußpartikel und Verkehrslärm, ebenso wie der verschwenderische Einsatz knapper Ressourcen und die Entsorgung von Abfall nach wie vor vor große Herausforderungen.",2005,501,930,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
616,"Der Schutz von Meeren, Flüssen und Grundwasser, Wäldern, Luft und Boden ist die Grundlage allen menschlichen Lebens.",2005,501,931,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
617,GRÜNE stehen für vorsorgenden Umwelt- und Gesundheitsschutz und wollen Wohlstand umweltschonender und mit weniger Ressourcen schaffen.,2005,501,932,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
618,"Denn vorsorgender Umweltschutz hilft, Kosten in Milliardenhöhe einzusparen, statt Schäden hinterher teuer zu reparieren.",2005,501,934,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
619,"Die Nachhaltigkeitstrategie für Deutschland ist hierfür ein strategischer Reformansatz, den wir weiter entwickeln und realisieren wollen.",2005,416,935,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_416,Die Grünen
620,Umweltschutz ist auch vorausschauende Industriepolitik.,2005,501,936,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
621,"Sie legen damit die Grundlage für eine wirtschaftliche Entwicklung, die zugleich nachhaltig ist.",2005,416,944,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_416,Die Grünen
622,"Wir wollen Lebensräume für die heimische Tier- und Pflanzenwelt sichern und treten ein für den Schutz der biologischen Vielfalt – nicht nur in umzäunten Schutzgebieten, sondern auch in der Fläche.",2005,501,949,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
623,"Damit erhalten wir zugleich Landschaften, in denen es Freude macht, sich zu erholen und Ausgleich und Muße zu finden.",2005,501,950,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
624,Wir wollen darüberhinaus ein Netzwerk aus miteinander verbundenen Schutzgebieten schaffen.,2005,501,951,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
625,"Dass Mecklenburg-Vorpommern die höchsten Wachstumsraten des Tourismus in ganz Deutschland hat, liegt nicht nur an der Schönheit des Landes, sondern daran, dass dort drei Nationalparks geschaffen wurden.",2005,501,952,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
626,Die Einrichtung eines Boden-Luft-Schießplatzes in der Kyritz-Ruppiner-Heide lehnen wir ab.,2005,501,953,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
627,Wir wollen dort sanften Tourismus statt lauter Bomben.,2005,501,954,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
628,Eine ganze Reihe von Tier- und Pflanzenarten sind in Deutschland akut vom Aussterben bedroht.,2005,501,955,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
629,"Ernste Konflikte können entstehen, wenn ihre letzten Lebensstätten durch Infrastrukturprojekte, Industrieansiedlungen oder andere Planungen bedroht sind.",2005,501,956,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
630,"Aber Planungen lassen sich so steuern, dass sie nicht am Naturschutz scheitern müssen.",2005,501,958,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
631,"Wir wollen, dass sich Gewässer naturnah entwickeln können.",2005,501,961,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
632,"Um unsere Gewässer in einen guten Zustand zu versetzen, muss die Nitratbelastung von Grund- und Oberflächenwassern ebenso vermindert werden wie die diffusen Schadstoffeinträge aus der Landwirtschaft.",2005,501,962,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
633,Wir wollen den zusätzlichen Flächenverbrauch in Deutschland um 75 Prozent reduzieren und geben der innerstädtischen Entwicklung Vorrang vor dem Bauen auf der grünen Wiese.,2005,501,963,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
634,"Wir wollen ran an die Subventionen, die die Zersiedelung der Landschaft und den Flächenverbrauch künstlich anheizen.",2005,501,964,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
635,Wir wollen eine Versiegelungsabgabe prüfen und bei einer Reform der Grundsteuer ökologische Kriterien stärker berücksichtigen.,2005,501,965,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
636,"Wir stehen dafür, die Pendlerpauschale deutlich zu verringern und die Eigenheimzulage abzuschaffen.",2005,501,966,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
637,Gegen den Widerstand der Opposition haben wir die Lehre aus den verheerenden Flutkatastrophen der letzten Jahre gezogen und ein Gesetz zum vorbeugenden Hochwasserschutzgesetz durchgesetzt.,2005,501,967,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
638,Der Erhalt national bedeutsamer Naturschutzflächen ist eine Aufgabe der öffentlichen Hand.,2005,501,968,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
639,"Wir wollen, dass auch unsere Kinder noch Störche sehen, sich an Vielfalt, Reichtum, Schönheit und Ruhe der Natur erfreuen können.",2005,501,969,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
640,"Wer Naturschutz für Luxus hält und sich den Schutz biologischer Vielfalt für bessere Zeiten aufheben will, gehört nicht an die Regierung sondern ins Artenschutzprogramm für politische Dinosaurier.",2005,501,970,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
641,"Durch die Agrarwende haben wir begonnen, die Förderung der landwirtschaftlichen Betriebe endlich an Kriterien der Nachhaltigkeit auszurichten.",2005,416,1013,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_416,Die Grünen
642,"Wir dürfen nicht länger wegschauen, welche Folgen eine Landnutzung, die nicht die Ressourcen schont, für die kommenden Generation hat.",2005,501,1014,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
643,"Auch in der Landwirtschaft wollen wir die Biodiversität erhalten, z.B. durch den Erhalt alter Tierrassen und Pflanzensorten, die gleichzeitig helfen können, von anfälligen Monokulturen wegzukommen.",2005,501,1019,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
644,Die EU-Mittel müssen immer stärker an gesellschaftlichen Zielen wie dem Ressourcenschutz und der ländliche Entwicklung ausgerichtet werden.,2005,501,1024,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
645,So kann auch das Potenzial der ländlichen Räume insbesondere in den Bereichen der nachwachsenden Rohstoffe und der erneuerbaren Energien ausgeschöpft werden.,2005,501,1025,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
646,Tierschutz hat dank unserer zahlreichen Initiativen in den letzten Jahren einen größeren politischen Stellenwert erreicht.,2005,501,1030,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
647,"Unwürdige Zustände bei der Haltung, der Gesundheit und beim Transport von Tieren oder einer Schlachtung völlig ohne Betäubung werden wir nicht weiter akzeptieren.",2005,501,1031,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
648,Wir lehnen die nicht artgerechte Haltung von Wildtieren im Zirkus ab.,2005,501,1032,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
649,Ebenso lehnen wir deren Import als Heimtiere ab.,2005,501,1033,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
650,Tierversuche müssen konsequent durch alternative Testmethoden ersetzt werden.,2005,501,1035,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
651,"Wir wollen ein Jagdgesetz, das endlich dem Tier-, Arten- und Naturschutz Rechnung trägt.",2005,501,1036,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
652,Der erfolgreichen Verankerung des Tierschutzes im Grundgesetz muss nun ein Klagerecht für Tierschutzverbände folgen.,2005,501,1038,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
653,"Nachwachsende Rohstoffe sind die Basis ökologischen Wirtschaftens: In der Strom- und Wärmeerzeugung, als Biokraftstoff und als Grundstoff in der chemischen Industrie, vom Hausbau bis hin zur Herstellung von Kanus oder Fahrradhelmen wachen ihre Einsatzmöglichkeiten.",2005,501,1045,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
654,Schadstoffeinträge und extreme Witterungsverhältnisse machen dem Wald zu schaffen.,2005,501,1046,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
655,"Durch Anstrengungen im Klimaschutz, bei der Luftreinhaltung, den Erhalt der Artenvielfalt und eine naturnahe Bewirtschaftung muss der Wald geschützt werden.",2005,501,1047,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
656,Ihm kommt neben seiner ökologischen Bedeutung auch eine große Rolle bei der stofflichen und energetischen Verwendung des Rohstoffs Holz zu.,2005,501,1048,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
657,"Wir wollen die umweltverträgliche Nutzung des Waldes durch eine zertifizierte Bewirtschaftung, wie mit dem FSC-Siegel – gewährleisten.",2005,501,1049,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
658,Aber wir sind nicht blind für Risiken wie etwa bei der Atomforschung.,2005,501,1186,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
659,"Wir haben die Technikfolgenabschätzung salonfähig gemacht, wir werden sie weiter entwickeln.",2005,501,1187,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
660,und beim internationalen Klimaschutz,2005,501,1755,41113_200509,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_2005_left,Germany_Bündnis‘90/Die Grünen_2005_501,Die Grünen
