,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,party_agg
293,"Der unverkennbare Wandel im Erwerbsleben und in der Familie sowie die demographische Entwicklung erfordern - wie bereits bei der Rentenreform ’92 von der SPD angekündigt - auf längere Sicht eine erneute Strukturreform, um die Renten dauer­haft zu sichern",1998,504,550,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
294,Daher streben wir eine Rentenversicherungspflicht für alle Erwerbstätigen an,1998,505,555,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
295,Langfristig ist auch eine Versicherungspflicht für alle Bürgerinnen und Bürger zu prüfen,1998,505,556,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
296,"Ziel ist es, für jeden einen möglichst geschlossenen Versicherungsverlauf sicherzustellen und dadurch seine Altersversorgung zu garantieren",1998,504,557,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
297,Auch bei dieser Reform gilt: Es bleibt bei der beitrags- und leistungsbe­zo­genen Rente,1998,504,558,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
298,"Die SPD-geführte Bundesregierung wird dafür sorgen, daß Gesundheit für alle bezahlbar bleibt und jeder den gleichen Anspruch auf gute medizinische Versorgung hat",1998,504,560,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
299,Gesundheitsvorsorge und Gesundheitsförderung müssen einen hohen Rang erhalten,1998,504,561,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
300,Wir wollen den Anstieg der Krankenversicherungsbeiträge stoppen und die Beiträge dauerhaft stabilisieren,1998,504,563,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
301,"Wir werden globale Einsparziele vorgeben („Globalbudget“), die unter Mitwirkung der am Gesundheitswesen Beteiligten erarbeitet werden sollen",1998,504,565,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
302,"Zu unserem gesundheitspolitischen Konzept gehört darüber hinaus: · Stärkung der Rolle der Hausärzte,",1998,504,566,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
303,"· bessere Zusammenarbeit von Hausärzten, Fachärzten und Krankenhäusern,",1998,504,567,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
304,"· gemeinsame Nutzung teurer Medizintechnik,",1998,504,568,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
305,"· stärkeres Kostenbewußtsein in den Krankenhäusern,",1998,505,569,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
306,"· Vorrang für Rehabilitation vor Frühverrentung und Pflege,",1998,504,570,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
307,· Stärkung der Patientenrechte,1998,504,571,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
308,"Wir werden sicherstellen, daß der Leistungskatalog der Krankenkassen alle medizi­nisch notwendigen Gesundheitsleistungen enthält",1998,504,572,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
309,"Um die Qualität der Versorgung zu verbessern und die Kosten zu senken, werden wir alle medizinisch fragwürdigen Leistungen und Arzneimittel aus dem Leistungskatalog der Kranken­kassen streichen (Positivliste)",1998,505,573,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
310,Wir wollen einen vollwertigen und solidarischen Schutz für alle Versicherten,1998,504,575,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
311,In einem ersten Schritt werden wir chronisch Kranke und ältere Patienten von Zuzahlungen entlasten,1998,504,577,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
312,Bei Zahnersatz für ab 1979 geborene Jugendliche werden wir die abgeschafften Krankenkassen­leistungen wieder einführen,1998,504,578,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
313,"Wir werden eine Drogenpolitik gestalten, bei der Hilfe für die Abhängigen und gesundheitliche Vorsorge im Vordergrund stehen",1998,504,581,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
314,"Wir setzen auf Prävention, weil wir mit Aufklärung und vorbeugender Hilfe für gefährdete Personen alles dafür tun wollen, daß Menschen nicht in die Suchtabhängigkeit geraten",1998,504,582,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
315,"Wir setzen auf Hilfe, weil wir wissen, daß Sucht eine Krankheit ist und der Behandlung bedarf",1998,504,583,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
316,"Wir wollen der Drogenkriminalität den Boden entziehen: Wir wollen Hilfe statt Strafe für die Abhängigen,",1998,504,585,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
317,"Die SPD-geführte Bundesregierung wird dafür sorgen, daß die Zahl der Sozialwohnungen wieder vergrößert wird: Wir werden den Neubau von Sozialwohnungen verstärken",1998,504,612,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
318,"Durch neue Instrumente muß aber auch der bereits vorhandene Wohnungsbestand genutzt wer­den, um das Angebot an bezahlbarem Wohnraum zu verbessern",1998,504,613,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
319,Wir werden das Wohngeld reformieren und es zu einem treffsicheren und familiengerechten Instrument einer so­zialen Woh­nungspolitik machen,1998,504,616,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
320,Die SPD-geführte Bundesregierung wird sofort nach der Bundestagswahl das Kindergeld für das 1. und 2. Kind auf 250 Mark pro Monat anheben,1998,504,650,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
321,"Den Menschen, die in den Familien für Erziehung, Pflege und Betreuung sorgen, werden wir eine angemessene Altersversorgung sichern",1998,504,655,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
322,"Damit ein ausreichendes Angebot an Kindertagesstätten und an Ganztagsbetreuung geschaffen werden kann, wollen wir die Finanzkraft der Städte und Gemeinden stärken",1998,504,659,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
323,In den neuen Ländern müssen die bestehenden Kinderbetreuungsmöglichkeiten gesichert werden,1998,504,660,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
324,Wir werden das Erziehungsgeld zu einem Elterngeld mit realistischen Einkommensgrenzen weiterentwickeln,1998,504,661,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
325,"Wir werden den Erziehungsurlaub zu einem Elternurlaub mit einem Erziehungszeitkonto umwandeln, so daß beide Elternteile die Chance auf Teilzeitarbeit haben",1998,504,662,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
326,Damit sollen die Wahlmöglichkeiten der Eltern erweitert und die Voraussetzungen für eine partnerschaftliche Kindererziehung geschaffen werden,1998,504,663,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
327,"Darüber hinaus wollen wir Wege finden, wie Elternurlaub auch für Väter attraktiv gemacht werden kann",1998,504,664,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
328,· Zur besseren Vereinbarkeit von Familie und Beruf sind mehr Kinderbetreu­ungseinrichtungen notwendig; dazu werden wir die Finanzkraft der Länder und Gemeinden stärken,1998,504,681,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
329,"Für die Finanzierung des Pro­gramms werden die Mittel eingesetzt, die sonst für die Bezahlung der Jugendar­beitslosigkeit ausge­geben werden müßten",1998,505,723,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
330,"Die von CDU, CSU und FDP beschlossene Kürzung des Ren­tenniveaus macht viele Rentnerinnen und Rentner zu So­zialhilfe­empfängern",1998,504,803,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
331,"So darf man mit Menschen, die ein Leben lang hart gearbeitet haben, nicht umgehen",1998,504,804,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
332,"Die SPD-geführte Bundesregierung wird das Rentengesetz von CDU, CSU und FDP umgehend korrigieren",1998,504,805,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
333,"Wir werden für die dauerhafte Stabilität der gesetzlichen Rentenversicherung sorgen, damit die Menschen im Alter einen angemesse­nen Lebensstandard haben",1998,504,806,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
334,"Wir werden auch Voraussetzungen dafür schaffen, daß die gesetzliche Rente durch private Vorsorge, Betriebsrenten und durch eine stärkere Betei­ligung der Arbeitnehmer am Produktivkapital ergänzt wird",1998,505,807,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
335,"Wir wollen, daß alte Menschen nicht auf Sozialhilfe angewiesen sind: Wir werden eine soziale Grundsicherung einführen, die im Bedarfsfalle die Rente so erhöht, daß Armut im Alter verhindert und die Inanspruchnahme von Sozialhilfe vermieden wird",1998,504,808,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
336,Wir werden für ältere Patientinnen und Patienten die Zuzahlungen zu Arzneimitteln senken,1998,504,810,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
337,ohne soziale Sicherungssysteme,1998,504,897,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
338,"Für die SPD ist die Bestimmung der Staatsaufgaben keine Frage der Ideologie, sondern der praktischen Vernunft: Ob eine Aufgabe vom Staat oder von Privaten erledigt wird, muß nach dem Grundsatz der Effizienz, der Wirtschaftlichkeit, der Sozialverträglichkeit und der gesellschaftlichen Akzeptanz entschieden werden",1998,505,903,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
339,Öffentliche Monopole dürfen nicht in private Monopole umgewandelt werden,1998,505,904,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
340,Die Ansprüche an den Staat müssen zurückgenommen werden,1998,505,905,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
341,"Vieles, was wünschbar wäre, ist nicht mehr finanzierbar",1998,505,906,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,505,right,Germany_Sozialdemokratische Partei Deutschlands_1998_right,SPD
342,Die notwendigen sozialen und kulturellen Verpflichtungen des Staates aber dürfen nicht in Frage gestellt werden,1998,504,908,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
343,"· die Gewährleistung sozialer Sicherheit,",1998,504,995,41320_199809,41,41320,Germany,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,504,left,Germany_Sozialdemokratische Partei Deutschlands_1998_left,SPD
